cell_id	x	y	celltype	valve	score__Valve_defects	z__Valve_defects	score__Atrioventricular_septal_defect	z__Atrioventricular_septal_defect	score__Atrial_septal_defect	z__Atrial_septal_defect	score__Ventricular_septal_defect	z__Ventricular_septal_defect	score__Malformation_of_the_outflow_tract	z__Malformation_of_the_outflow_tract	score__HypertrophicCardiomyopathy	z__HypertrophicCardiomyopathy	score__DilatedCardiomyopathy	z__DilatedCardiomyopathy	score__PCGC_DeNovoVariants	z__PCGC_DeNovoVariants	score__Single_ventricle_disease	z__Single_ventricle_disease	score__Familial_thoracic_aortic_aneurysm_and_aortic_dissection	z__Familial_thoracic_aortic_aneurysm_and_aortic_dissection
ATR_264_set19__98	15422.459059087905	20169.48827343661	BEC	False	0.33629015	-0.87644964	0.30588552	-1.486145	0.37452886	-1.4120485	0.3292277	-1.3013606	0.26776445	-2.3308098	0.17949677	-0.37081927	0.16725837	-0.58860487	0.42939755	0.03380818	0.23247147	-2.9167356	0.33751673	-0.7810348
ATR_265_set19__167	15067.529956174443	19796.593029000705	Compact vFibro	False	0.36532658	-0.50292486	0.36707786	-0.78492075	0.38780802	-1.215271	0.37243816	-0.677462	0.38924962	-0.59987664	0.341847	0.108525865	0.30634877	-0.014454816	0.3459598	-1.4577292	0.40276882	-1.1321906	0.7719396	0.7613097
ATR_265_set19__192	15054.12603487303	19939.72995679262	vCM-RV-Hybrid	False	0.37615702	-0.36360216	0.4049762	-0.35063055	0.49753734	0.41075358	0.4818025	0.9016055	0.42723218	-0.058697395	1.4287527	3.3176553	1.1419989	3.435018	0.434631	0.12736137	0.57024866	0.62282974	0.33119148	-0.80349153
ATR_265_set19__225	15024.88924800304	19836.351535610887	Compact vFibro	False	0.39671373	-0.0991605	0.40551028	-0.34451026	0.40500012	-0.96050984	0.32739368	-1.327841	0.42184904	-0.13539684	0.5246247	0.6481838	0.45375833	0.5940358	0.41756564	-0.17769966	0.34603453	-1.7267089	0.74390996	0.66179526
ATR_265_set19__320	14930.409883482462	19715.147367170455	vCM-LV-Compact I	False	0.37019017	-0.44035965	0.41166356	-0.27399763	0.4821848	0.18325178	0.45524248	0.51811624	0.43626875	0.07005658	1.4155533	3.278684	1.1037172	3.2769954	0.403547	-0.42829788	0.5548089	0.4610367	0.3338288	-0.7941282
ATR_265_set19__372	15171.521370232384	19861.076276319873	Compact vFibro	False	0.42601317	0.27774754	0.38995203	-0.5227976	0.45708606	-0.18867406	0.4126082	-0.09746293	0.48006183	0.69402486	0.16753675	-0.40613165	0.24540722	-0.2660149	0.43877006	0.20135152	0.55496085	0.4626288	0.67032987	0.40056166
ATR_265_set19__400	15120.883957951506	19819.494452157967	Compact vFibro	False	0.37647992	-0.35944828	0.3947045	-0.46833754	0.44810802	-0.32171518	0.35750443	-0.89308417	0.3919019	-0.5620866	0.22224353	-0.24460785	0.26514822	-0.1845262	0.46397227	0.6518676	0.48174357	-0.30461457	0.6504968	0.33014765
ATR_265_set19__501	15093.441551350588	19897.00983887993	Compact vFibro	False	0.4871189	1.0638118	0.5123199	0.8794586	0.50390124	0.50505704	0.39190182	-0.39643407	0.528817	1.3886935	0.10048478	-0.60410506	0.19713204	-0.46528962	0.43472064	0.12896387	0.5687293	0.60690814	0.7186034	0.5719485
ATR_265_set19__513	14905.693101998377	19823.03679136752	EPDC	False	0.44943428	0.5790368	0.47181046	0.4152466	0.44388983	-0.38422248	0.34658346	-1.0507677	0.5012189	0.99547315	0.095469706	-0.6189123	0.18897939	-0.49894288	0.41522655	-0.21951343	0.4989408	-0.124405	0.8790482	1.1415807
ATR_265_set19__520	15089.635364449272	19953.509488966225	Compact vFibro	False	0.41948408	0.19375728	0.42085013	-0.16872558	0.44443005	-0.37621713	0.37739837	-0.60584354	0.47667563	0.64577794	0.17971572	-0.3701728	0.22910121	-0.33332434	0.41333368	-0.25335038	0.52985686	0.19956428	0.6567071	0.35219637
ATR_265_set19__561	14986.347146731321	19837.318170666906	BEC	False	0.2974096	-1.3766092	0.3844421	-0.5859379	0.33304298	-2.026807	0.26879713	-2.173893	0.2848494	-2.0873816	0.10175462	-0.60035586	0.13192086	-0.7344743	0.37640405	-0.9135065	0.2196554	-3.0510352	0.28954652	-0.9513449
ATR_265_set19__567	14910.35931207928	19771.428031017986	Proliferating vFibro	False	0.34350976	-0.7835765	0.32845527	-1.2275105	0.40517485	-0.95792055	0.32714054	-1.3314961	0.3596998	-1.0209057	0.43334165	0.37866724	0.36094603	0.21091674	0.32729384	-1.791403	0.39732537	-1.1892325	0.5201177	-0.13274111
ATR_265_set19__582	15036.190205091105	19776.212533529142	Pericyte	False	0.40227824	-0.027578618	0.430009	-0.063770786	0.429418	-0.59867334	0.3688734	-0.7289323	0.43549865	0.059084233	0.2219262	-0.24554479	0.26621082	-0.1801399	0.46422663	0.6564146	0.45505217	-0.5843137	0.7803481	0.7911628
ATR_265_set19__622	15080.78075834249	19976.40853553108	vCM-RV-Proliferating	False	0.37218037	-0.41475773	0.3397227	-1.0983931	0.49225512	0.33247894	0.53351104	1.6482043	0.41738558	-0.19899273	1.1351933	2.4509106	0.9483506	2.635659	0.39266473	-0.6228297	0.46170852	-0.51456183	0.16891286	-1.3796343
ATR_265_set19__632	15038.204191092018	19740.357732851975	vCM-LV-Compact II	False	0.32126236	-1.0697671	0.30827424	-1.4587718	0.3786297	-1.3512799	0.34338066	-1.0970116	0.2601217	-2.4397044	0.22968091	-0.22264871	0.20337515	-0.43951875	0.3619936	-1.1711082	0.21396679	-3.110646	0.16504742	-1.3933579
ATR_265_set19__643	14971.909962043212	19874.607322730313	vCM-LV-Compact I	False	0.3723216	-0.4129409	0.39384013	-0.4782425	0.4808861	0.16400705	0.4588068	0.56958014	0.42411053	-0.1031749	1.1214936	2.4104614	0.887411	2.3841069	0.41788906	-0.17191827	0.4738535	-0.38729465	0.39305615	-0.5838515
ATR_265_set19__653	14927.496348527658	19809.175705177422	vEndocardial	False	0.45250764	0.61857253	0.53058857	1.0888054	0.45212975	-0.26211908	0.40079883	-0.26797378	0.44795963	0.23662949	0.2545888	-0.1491072	0.24718525	-0.25867543	0.4506659	0.41400212	0.4515496	-0.62101716	0.72192496	0.58374125
ATR_265_set19__760	15039.723154554233	19871.74702234836	vCM-LV-Compact I	False	0.29882312	-1.3584256	0.3174667	-1.3534322	0.41575572	-0.8011279	0.39160517	-0.40071732	0.34778997	-1.190598	1.2527919	2.7981246	0.9719369	2.7330205	0.3576946	-1.2479576	0.46397376	-0.49082437	0.28993806	-0.9499548
ATR_265_set19__79	15134.659579956078	19812.96193052502	vCM-LV-Compact II	False	0.35524848	-0.6325696	0.35181293	-0.95984685	0.44818947	-0.3205082	0.45972943	0.5829015	0.3531535	-1.114178	1.1525004	2.5020103	0.881965	2.3616264	0.39921114	-0.50580573	0.4639263	-0.49132186	0.19694032	-1.2801275
ATR_267_set19__174	15026.050687268913	20435.36165278742	aCM-RA	False	0.422245	0.22927372	0.5172831	0.9363332	0.5354111	0.97198635	0.4819893	0.9043026	0.45295575	0.30781472	1.1205012	2.4075313	0.92243886	2.5286982	0.44171286	0.25395718	0.6156583	1.0986769	0.51526797	-0.14995925
ATR_267_set19__219	15098.812616608813	20552.700648830483	aCM-RA	False	0.23373428	-2.1957285	0.28109998	-1.7701712	0.35100695	-1.7606078	0.37077177	-0.7015224	0.22512558	-2.9383326	0.99951357	2.0503109	0.704573	1.6293714	0.23619586	-3.4198754	0.42825365	-0.8651352	0.65376	0.34173322
ATR_267_set19__220	15049.14996323717	20587.807766137088	aCM-RA	False	0.39773893	-0.085972324	0.49523544	0.6836816	0.5188156	0.7260652	0.4558061	0.5262541	0.43373337	0.03393233	1.0735079	2.268782	0.8831565	2.3665447	0.44715744	0.3512849	0.6142321	1.0837322	0.50564617	-0.18411982
ATR_267_set19__242	14953.71311663361	20454.114616370494	aCM-RA	False	0.37925515	-0.3237478	0.44206536	0.07438713	0.5216709	0.76837647	0.4730535	0.7752821	0.41281867	-0.2640625	1.513055	3.566561	1.2284908	3.7920475	0.45844382	0.5530408	0.51417756	0.035260983	0.6940199	0.48466915
ATR_267_set19__311	15034.945515838614	20565.488440042012	aCM-RA	False	0.32343808	-1.0417787	0.45315954	0.20151924	0.443579	-0.38882864	0.36496335	-0.78538775	0.37625617	-0.7850087	0.9099241	1.7857946	0.7361967	1.7599107	0.4076658	-0.35467	0.5301703	0.20284903	0.27248284	-1.0119265
ATR_267_set19__374	15034.831159417738	20432.221121950024	aFibro	False	0.35770312	-0.60099316	0.4236602	-0.13652411	0.37024406	-1.4755428	0.27336475	-2.107943	0.4084273	-0.32663122	0.059323687	-0.72563475	0.104933634	-0.8458746	0.32747182	-1.7882215	0.49015102	-0.21651302	0.7589039	0.71502876
ATR_267_set19__65	15005.270302822328	20601.952012880087	aCM-RA	False	0.432346	0.35921288	0.47857133	0.4927217	0.55414844	1.2496454	0.50670487	1.2611607	0.45528573	0.34101245	1.3476349	3.0781522	1.1142936	3.3206537	0.46517494	0.67336667	0.5746461	0.6689106	0.6195668	0.22033602
ATR_267_set19__70	14993.333505456778	20564.740059249638	aEndocardial	False	0.48001775	0.9724626	0.6044047	1.93469	0.49764416	0.41233638	0.44942546	0.43412653	0.4522656	0.29798123	0.08411012	-0.65245193	0.19574542	-0.47101343	0.45127952	0.42497137	0.4722578	-0.40401602	0.56012124	0.009284659
ATR_267_set19__90	14956.228511891592	20435.635917226085	aCM-RA	False	0.34910366	-0.71161664	0.4556499	0.23005727	0.48346078	0.20215999	0.42239612	0.043860856	0.4019731	-0.4185913	1.0654631	2.2450292	0.8315728	2.1536129	0.4394936	0.21428558	0.5908823	0.8390495	0.37698835	-0.6408975
ATR_268_set19__178	15171.123000898075	20629.431686428245	aCM-RA	False	0.3809873	-0.30146554	0.46725434	0.36303645	0.39891946	-1.050616	0.28446627	-1.9476527	0.3246371	-1.5204827	0.12185477	-0.5410094	0.15365243	-0.6447687	0.4033171	-0.43240747	0.43659082	-0.77777004	0.5723901	0.052843094
ATR_268_set19__205	14906.347644724481	20753.9932973155	aFibro	False	0.5240717	1.5391726	0.5315673	1.1000208	0.5374663	1.0024408	0.4313474	0.17310473	0.5658385	1.9161798	0.11464976	-0.5622825	0.2737553	-0.14899707	0.511523	1.5018871	0.6507463	1.4663639	0.9577287	1.4209223
ATR_268_set19__207	15065.555401243537	20658.47737260539	aCM-RA	False	0.55998206	2.0011237	0.61038524	2.0032232	0.56847006	1.4618704	0.5335257	1.648416	0.5540475	1.7481805	0.21920574	-0.25357705	0.26248357	-0.19552562	0.52452755	1.734357	0.66203254	1.5846325	0.83920264	1.0001158
ATR_268_set19__265	14991.66257004002	20839.933177352857	aCM-RA	False	0.41300273	0.110381186	0.5022177	0.76369387	0.5338488	0.94883543	0.45706102	0.54437333	0.45986536	0.40626353	1.0733007	2.2681704	0.89515984	2.4160933	0.46116522	0.6016886	0.6219811	1.1649336	0.5469416	-0.037507482
ATR_268_set19__322	14938.846826304747	20769.8938848058	aCM-RA	False	0.38157433	-0.29391378	0.4969602	0.70344615	0.43794966	-0.47224692	0.43155706	0.17613192	0.31725308	-1.6256907	0.2595903	-0.13434012	0.30569717	-0.01714454	0.3881344	-0.70381427	0.42357805	-0.91413075	0.4144957	-0.50773406
ATR_268_set19__400	14906.707250941865	20740.525499869906	aEndocardial	False	0.4863012	1.0532931	0.4293341	-0.07150474	0.44896394	-0.3090317	0.4089612	-0.15012048	0.47377253	0.6044142	0.05556122	-0.7367436	0.16629876	-0.592566	0.42159894	-0.105600215	0.37511793	-1.4219441	0.8298249	0.9668218
ATR_269_set19__165	14975.869354029724	21098.592391178496	aFibro	False	0.42102107	0.21352918	0.44110805	0.06341698	0.43531466	-0.5112937	0.35014114	-0.9993997	0.46699777	0.5078868	0.08438257	-0.6516475	0.18721078	-0.50624347	0.38554785	-0.7500515	0.49098447	-0.20777929	0.7857996	0.81051743
ATR_269_set19__251	15056.84329415798	20944.84066700903	aCM-RA	False	0.43064475	0.3373282	0.49438527	0.6739392	0.5586963	1.3170384	0.5017466	1.1895703	0.45952913	0.4014729	1.2815377	2.8829975	1.0502113	3.056129	0.47277668	0.8092557	0.5903073	0.833024	0.55023974	-0.025797915
ATR_269_set19__434	15020.597257277595	21097.04223429693	aCM-RA	False	0.32476515	-1.0247073	0.42848977	-0.08118021	0.44814864	-0.32111326	0.38982156	-0.42647013	0.3858996	-0.6476081	0.8987552	1.7528181	0.7441089	1.7925715	0.4063532	-0.3781338	0.5343135	0.24626538	0.35077164	-0.7339755
ATR_269_set19__435	15026.045307924012	21092.872061044527	aCM-RA	False	0.4458296	0.53266615	0.37032944	-0.74765974	0.53545797	0.97268057	0.4979133	1.1342229	0.44745883	0.22949407	0.61574465	0.91721886	0.66037583	1.4469304	0.46651372	0.69729877	0.83752036	3.4235685	0.21411835	-1.2191397
ATR_269_set19__443	15052.203588869299	21123.233593791847	aCM-RA	False	0.40242597	-0.025678217	0.47004128	0.3949729	0.534992	0.9657753	0.47318134	0.77712804	0.4363356	0.07100902	1.3856152	3.1902905	1.1290559	3.3815906	0.46135953	0.60516214	0.5792522	0.71717757	0.5730103	0.055045173
ATR_269_set19__489	15082.50934219424	21144.967887946146	aCM-RA	False	0.4167774	0.15893859	0.4645974	0.3325897	0.54353327	1.0923444	0.47392336	0.7878418	0.4429423	0.16514193	1.2566838	2.8096156	1.0440536	3.0307105	0.45946527	0.5713002	0.58372056	0.7640017	0.6105845	0.18844588
ATR_269_set19__522	15089.364227604054	21161.566780435798	aCM-RA	False	0.22871709	-2.2602699	0.318503	-1.341557	0.30364874	-2.462386	0.41701347	-0.033857156	0.20717426	-3.194105	0.32636288	0.06280841	0.12394704	-0.76738936	0.34181154	-1.5318841	0.14126323	-3.8725061	0.24837875	-1.097504
ATR_269_set19__546	14924.83024245305	21022.86260729666	aCM-RA	False	0.29230928	-1.4422196	0.3601255	-0.8645901	0.4057329	-0.9496511	0.3363555	-1.1984448	0.35992107	-1.0177529	0.87015104	1.6683632	0.6797475	1.5268947	0.3684347	-1.055967	0.49513507	-0.16428518	0.38105476	-0.62646043
ATR_270_set19__206	15272.908947079279	21197.177532057092	aCM-RA	False	0.3617535	-0.5488891	0.39954358	-0.41288468	0.4907304	0.3098849	0.43213347	0.18445441	0.3921882	-0.55800766	1.507228	3.5493567	1.2038791	3.690453	0.40890777	-0.33246824	0.47939974	-0.3291756	0.49975955	-0.20501924
ATR_270_set19__232	15241.188204315516	21216.946462437056	aCM-RA	False	0.3747886	-0.38120532	0.46052548	0.28592813	0.5166807	0.69442976	0.44649512	0.3918165	0.42728508	-0.057943683	1.304676	2.9513144	1.0194299	2.9290667	0.4389533	0.2046274	0.57493085	0.6718943	0.43937904	-0.41939002
ATR_270_set19__33	15496.918789529715	21021.125205278437	aCM-RA	False	0.39043412	-0.17994152	0.4101231	-0.2916502	0.4810874	0.16698979	0.46719557	0.690702	0.39910948	-0.45939237	0.8320498	1.5558679	0.6996786	1.609168	0.44183218	0.2560903	0.52108234	0.10761615	0.41251147	-0.51477873
ATR_270_set19__387	15488.717729858587	21155.13123837309	aCM-RA	False	0.4072615	0.036525875	0.46332732	0.31803533	0.5245378	0.81086004	0.47581425	0.8151437	0.4360899	0.0675084	1.3416346	3.0604362	1.1068692	3.2900066	0.46559826	0.68093383	0.54651195	0.37409285	0.57438207	0.059915308
ATR_270_set19__419	15247.6300550963	21151.400180617075	aCM-RA	False	0.43023494	0.33205637	0.50082743	0.7477622	0.5605298	1.3442081	0.4927501	1.0596737	0.46419486	0.46795073	1.3520185	3.0910947	1.1201751	3.344932	0.47775286	0.8982103	0.6087803	1.0266029	0.60862523	0.18148986
ATR_270_set19__500	15478.252152252704	21059.259781920347	aFibro	False	0.43355334	0.37474427	0.45789108	0.25573954	0.4258714	-0.6512286	0.33753827	-1.1813674	0.45283997	0.30616507	0.061557584	-0.7190391	0.17574346	-0.55357933	0.39132395	-0.6467975	0.5517496	0.42897806	0.77465624	0.7709547
ATR_270_set19__570	15275.512556880898	21114.071073019386	aCM-RA	False	0.3901925	-0.18304956	0.47509447	0.4528792	0.5129643	0.63935816	0.42724162	0.11382308	0.42736715	-0.056774262	1.1700815	2.553919	0.98550767	2.7890394	0.43287867	0.09603686	0.555876	0.47221887	0.5127533	-0.15888713
ATR_271_set19__258	15281.01599731127	20736.41997128426	aCM-RA	False	0.36623234	-0.49127328	0.397515	-0.43613094	0.48589313	0.23820373	0.43030116	0.15799849	0.3882492	-0.614131	1.3631024	3.1238205	1.1429124	3.438789	0.41680568	-0.19128473	0.4665305	-0.4640323	0.56108314	0.01269972
ATR_271_set19__394	15403.943759662241	20738.224008831057	aCM-RA	False	0.44907323	0.57439214	0.5354095	1.1440502	0.57196486	1.5136582	0.5033362	1.2125218	0.4906529	0.8449274	1.1128631	2.3849795	0.9093021	2.474471	0.4910341	1.1356262	0.69340986	1.9134352	0.5368236	-0.07342975
ATR_271_set19__398	15374.30862507363	20644.683688754696	aCM-RA	False	0.37758094	-0.3452848	0.3696125	-0.7558755	0.49769375	0.41307124	0.46240047	0.6214674	0.43005347	-0.01849928	1.2426091	2.7680597	1.0094563	2.8878965	0.44754854	0.35827616	0.52391195	0.13726762	0.45282665	-0.37164655
ATR_271_set19__428	15429.068185974937	20910.470908777483	aCM-LA	False	0.42066738	0.20897926	0.499307	0.7303391	0.5508306	1.2004801	0.48218942	0.9071921	0.4638111	0.4624828	1.228422	2.7261717	0.98987186	2.8070543	0.468755	0.7373641	0.6167114	1.1097122	0.54408395	-0.047652997
ATR_271_set19__451	15431.728488890203	20753.04875201325	aEndocardial	False	0.4680532	0.81855047	0.52038455	0.971874	0.48630837	0.2443569	0.45729005	0.54768026	0.4245341	-0.09713969	0.10132383	-0.60162777	0.14407338	-0.68431	0.4749448	0.84801316	0.44458807	-0.693967	0.58782077	0.10762713
ATR_271_set19__501	15398.824411377538	20837.9807655757	aCM-RA	False	0.3824677	-0.28242168	0.31272545	-1.4077638	0.37959087	-1.337037	0.41453633	-0.06962357	0.27597776	-2.2137856	0.15307969	-0.4488167	0.12088607	-0.7800247	0.40152606	-0.464424	0.11719934	-4.1246715	0.19060707	-1.3026125
ATR_271_set19__69	15406.454231808946	20784.635446342447	aCM-RA	False	0.4112088	0.087304175	0.48098657	0.5203988	0.5332274	0.93962663	0.47166303	0.7552058	0.44724575	0.22645798	1.193232	2.622272	0.98522335	2.7878656	0.46932203	0.7475001	0.59994674	0.9340357	0.55640554	-0.003907281
ATR_271_set19__80	15402.166463687554	20869.326234100576	aCM-RA	False	0.4332196	0.3704512	0.516785	0.9306258	0.5556541	1.2719572	0.48183167	0.9020267	0.47731927	0.6549486	1.1204671	2.4074306	0.9279333	2.5513785	0.48994538	1.1161643	0.6348075	1.2993417	0.5334159	-0.08552806
ATR_272_set19__110	15726.934500537132	20895.15266001092	aFibro	False	0.5095156	1.3519228	0.5343073	1.1314197	0.52648056	0.8396487	0.44233608	0.3317659	0.53105587	1.4205931	0.14543316	-0.47139335	0.22193009	-0.36292598	0.5072858	1.4261421	0.640145	1.3552731	0.87832636	1.1390178
ATR_272_set19__214	15708.38436356785	20841.09877940268	Epicardial	False	0.41451713	0.12986249	0.44041997	0.055532075	0.43692276	-0.487464	0.3597652	-0.86044174	0.4082929	-0.3285463	0.22796188	-0.2277242	0.24258174	-0.2776782	0.41809162	-0.16829719	0.42413807	-0.9082624	0.6873009	0.4608145
ATR_272_set19__276	15647.293629884456	20886.089858157207	aCM-RA	False	0.3312269	-0.94158345	0.33658606	-1.1343368	0.42361367	-0.6846849	0.4303576	0.15881348	0.34632692	-1.2114438	1.1507746	2.4969149	0.91148853	2.4834964	0.3643806	-1.1284384	0.415936	-0.99421185	0.42166412	-0.4822838
ATR_272_set19__295	15580.702770688384	20886.712107266132	aCM-RA	False	0.44085744	0.46870425	0.4929938	0.6579939	0.5434067	1.0904692	0.47748825	0.83931386	0.45569354	0.34682304	1.1613961	2.5282753	0.9608774	2.6873684	0.4559468	0.50840396	0.5852028	0.7795342	0.556895	-0.002169489
ATR_272_set19__322	15632.03526523514	20890.269293081055	aCM-RA	False	0.42345133	0.24479206	0.4697268	0.39136922	0.5509176	1.2017696	0.5120481	1.3383099	0.45058987	0.27410534	1.4441048	3.362983	1.1802602	3.5929565	0.47545257	0.8570901	0.55587256	0.47218266	0.62783027	0.24967405
ATR_272_set19__325	15573.999079302072	20936.31318500409	aCM-RA	False	0.466249	0.7953412	0.5385721	1.1802912	0.5829698	1.6767347	0.5116834	1.3330439	0.5017994	1.003744	1.1147878	2.3906624	0.9480578	2.6344502	0.5011633	1.3166965	0.63181055	1.2679363	0.6159309	0.20742743
ATR_272_set19__329	15667.81269148497	20816.344517759004	aFibro	False	0.3912725	-0.16915673	0.36850667	-0.7685475	0.4228284	-0.69632125	0.31435233	-1.5161399	0.41620907	-0.2157557	0.13175903	-0.51176673	0.20099504	-0.44934356	0.3768795	-0.90500706	0.46507582	-0.47927588	0.8278616	0.9598513
ATR_272_set19__361	15571.063521959666	20916.096617566964	aCM-LA	False	0.35380116	-0.65118796	0.45459664	0.21798743	0.4529793	-0.2495301	0.3703144	-0.7081263	0.38519228	-0.6576862	0.8910304	1.7300103	0.7469612	1.8043454	0.40555263	-0.392445	0.47876874	-0.3357879	0.3149279	-0.8612326
ATR_272_set19__48	15641.844672595915	20810.72524322783	aCM-RA	False	0.40501884	0.0076763607	0.49415332	0.6712812	0.43135116	-0.5700269	0.41135475	-0.115561076	0.46030638	0.41254717	0.17610551	-0.38083208	0.22905271	-0.33352455	0.3968531	-0.5479584	0.397955	-1.1826346	0.7979525	0.85366404
ATR_273_set19__129	15517.94919824144	20404.99944693824	Epicardial	False	0.4302783	0.33261418	0.3690679	-0.7621161	0.45530978	-0.21499585	0.42288563	0.050928596	0.4577511	0.37613925	0.14953887	-0.45927104	0.21177517	-0.40484437	0.40113294	-0.47145152	0.5528553	0.44056493	0.9884217	1.5298926
ATR_273_set19__185	15585.691743243404	20437.89482812119	Epicardial	False	0.47724915	0.93684727	0.47868028	0.4939703	0.46910036	-0.010640092	0.4354127	0.23180203	0.5069772	1.0775177	0.14842366	-0.46256378	0.21694821	-0.38349062	0.41788074	-0.17206691	0.55661464	0.47995886	0.8395354	1.0012972
ATR_273_set19__275	15730.663167509449	20559.13706415858	EPDC	False	0.44937974	0.57833517	0.44147387	0.06760908	0.4554717	-0.21259649	0.4097124	-0.13927425	0.45527187	0.340815	0.118007086	-0.55236983	0.21778798	-0.38002414	0.41716692	-0.18482728	0.5422764	0.32970837	0.8404939	1.0047002
ATR_274_set19__122	16048.933416920247	20455.418893681548	EPDC	False	0.51681614	1.4458371	0.5265661	1.0427104	0.5363925	0.9865291	0.45186058	0.4692862	0.54074556	1.5586528	0.17797555	-0.37531072	0.2704755	-0.16253576	0.549053	2.1727755	0.4931443	-0.1851464	0.923628	1.2998536
ATR_274_set19__204	15964.112831560149	20334.336073987706	vCM-LV-Compact I	False	0.33787948	-0.8560045	0.3399641	-1.0956268	0.42369902	-0.68342006	0.44528502	0.37434444	0.36034644	-1.0116922	0.828749	1.5461222	0.6513737	1.4097706	0.32753244	-1.7871379	0.45391437	-0.59623665	0.2049427	-1.2517164
ATR_274_set19__250	15903.38139191645	20578.368310829133	EPDC	False	0.40438786	-0.00044050036	0.37348503	-0.71149874	0.4227166	-0.69797826	0.32026178	-1.4308158	0.41758218	-0.19619146	0.091922864	-0.62938446	0.15665843	-0.6323603	0.4272234	-0.0050568427	0.41583505	-0.9952696	0.83790946	0.9955245
ATR_274_set19__28	16112.848219356694	20459.29507458953	aFibro	False	0.49374962	1.1491094	0.48509064	0.5674288	0.52169514	0.768736	0.43512955	0.2277137	0.5110432	1.1354505	0.13282166	-0.50862926	0.21401522	-0.3955977	0.49758986	1.2528174	0.5856885	0.78462344	0.8299219	0.96716607
